Shift_ID,Org_ID,Employee_ID,Shift_Type,Shift_Start_Date,Shift_End_Date,Shift_Start_Time,Shift_End_Time
448,1,45,Week Off,2026-03-27,2026-03-28,,
449,1,45,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
450,1,45,Week Off,2026-04-03,2026-04-04,,
451,1,46,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
452,1,46,Week Off,2026-03-06,2026-03-07,,
453,1,46,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
454,1,46,Week Off,2026-03-13,2026-03-14,,
455,1,46,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
456,1,46,Week Off,2026-03-20,2026-03-21,,
457,1,46,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
458,1,46,Week Off,2026-03-27,2026-03-28,,
459,1,46,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
460,1,46,Week Off,2026-04-03,2026-04-04,,
461,1,47,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
462,1,47,Week Off,2026-03-06,2026-03-07,,
463,1,47,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
464,1,47,Week Off,2026-03-13,2026-03-14,,
465,1,47,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
466,1,47,Week Off,2026-03-20,2026-03-21,,
467,1,47,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
468,1,47,Week Off,2026-03-27,2026-03-28,,
469,1,47,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
470,1,47,Week Off,2026-04-03,2026-04-04,,
471,1,48,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
472,1,48,Week Off,2026-03-06,2026-03-07,,
473,1,48,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
474,1,48,Week Off,2026-03-13,2026-03-14,,
475,1,48,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
476,1,48,Week Off,2026-03-20,2026-03-21,,
477,1,48,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
478,1,48,Week Off,2026-03-27,2026-03-28,,
479,1,48,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
480,1,48,Week Off,2026-04-03,2026-04-04,,
481,1,49,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
482,1,49,Week Off,2026-03-06,2026-03-07,,
483,1,49,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
484,1,49,Week Off,2026-03-13,2026-03-14,,
485,1,49,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
486,1,49,Week Off,2026-03-20,2026-03-21,,
487,1,49,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
488,1,49,Week Off,2026-03-27,2026-03-28,,
489,1,49,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
490,1,49,Week Off,2026-04-03,2026-04-04,,
491,1,50,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
492,1,50,Week Off,2026-03-06,2026-03-07,,
493,1,50,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
494,1,50,Week Off,2026-03-13,2026-03-14,,
495,1,50,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
496,1,50,Week Off,2026-03-20,2026-03-21,,
497,1,50,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
498,1,50,Week Off,2026-03-27,2026-03-28,,
499,1,50,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
500,1,50,Week Off,2026-04-03,2026-04-04,,
501,1,51,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
502,1,51,Week Off,2026-03-06,2026-03-07,,
503,1,51,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
504,1,51,Week Off,2026-03-13,2026-03-14,,
505,1,51,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
506,1,51,Week Off,2026-03-20,2026-03-21,,
507,1,51,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
508,1,51,Week Off,2026-03-27,2026-03-28,,
509,1,51,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
510,1,51,Week Off,2026-04-03,2026-04-04,,
511,1,52,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
512,1,52,Week Off,2026-03-06,2026-03-07,,
513,1,52,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
514,1,52,Week Off,2026-03-13,2026-03-14,,
515,1,52,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
516,1,52,Week Off,2026-03-20,2026-03-21,,
517,1,52,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
518,1,52,Week Off,2026-03-27,2026-03-28,,
519,1,52,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
520,1,52,Week Off,2026-04-03,2026-04-04,,
521,1,53,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
522,1,53,Week Off,2026-03-06,2026-03-07,,
523,1,53,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
524,1,53,Week Off,2026-03-13,2026-03-14,,
525,1,53,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
526,1,53,Week Off,2026-03-20,2026-03-21,,
527,1,53,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
528,1,53,Week Off,2026-03-27,2026-03-28,,
529,1,53,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
530,1,53,Week Off,2026-04-03,2026-04-04,,
531,1,54,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
532,1,54,Week Off,2026-03-06,2026-03-07,,
533,1,54,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
534,1,54,Week Off,2026-03-13,2026-03-14,,
535,1,54,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
536,1,54,Week Off,2026-03-20,2026-03-21,,
537,1,54,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
538,1,54,Week Off,2026-03-27,2026-03-28,,
539,1,54,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
540,1,54,Week Off,2026-04-03,2026-04-04,,
541,1,55,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
542,1,55,Week Off,2026-03-06,2026-03-07,,
543,1,55,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
544,1,55,Week Off,2026-03-13,2026-03-14,,
545,1,55,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
546,1,55,Week Off,2026-03-20,2026-03-21,,
547,1,55,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
548,1,55,Week Off,2026-03-27,2026-03-28,,
549,1,55,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
550,1,55,Week Off,2026-04-03,2026-04-04,,
551,1,56,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
552,1,56,Week Off,2026-03-06,2026-03-07,,
553,1,56,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
554,1,56,Week Off,2026-03-13,2026-03-14,,
555,1,56,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
556,1,56,Week Off,2026-03-20,2026-03-21,,
557,1,56,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
558,1,56,Week Off,2026-03-27,2026-03-28,,
559,1,56,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
560,1,56,Week Off,2026-04-03,2026-04-04,,
561,1,57,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
562,1,57,Week Off,2026-03-06,2026-03-07,,
563,1,57,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
564,1,57,Week Off,2026-03-13,2026-03-14,,
565,1,57,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
566,1,57,Week Off,2026-03-20,2026-03-21,,
567,1,57,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
568,1,57,Week Off,2026-03-27,2026-03-28,,
569,1,57,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
570,1,57,Week Off,2026-04-03,2026-04-04,,
571,1,58,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
572,1,58,Week Off,2026-03-06,2026-03-07,,
573,1,58,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
574,1,58,Week Off,2026-03-13,2026-03-14,,
575,1,58,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
576,1,58,Week Off,2026-03-20,2026-03-21,,
577,1,58,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
578,1,58,Week Off,2026-03-27,2026-03-28,,
579,1,58,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
580,1,58,Week Off,2026-04-03,2026-04-04,,
581,1,59,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
582,1,59,Week Off,2026-03-06,2026-03-07,,
583,1,59,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
584,1,59,Week Off,2026-03-13,2026-03-14,,
585,1,59,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
586,1,59,Week Off,2026-03-20,2026-03-21,,
587,1,59,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
588,1,59,Week Off,2026-03-27,2026-03-28,,
589,1,59,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
590,1,59,Week Off,2026-04-03,2026-04-04,,
591,1,60,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
592,1,60,Week Off,2026-03-06,2026-03-07,,
593,1,60,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
594,1,60,Week Off,2026-03-13,2026-03-14,,
595,1,60,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
596,1,60,Week Off,2026-03-20,2026-03-21,,
597,1,60,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
598,1,60,Week Off,2026-03-27,2026-03-28,,
599,1,60,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
600,1,60,Week Off,2026-04-03,2026-04-04,,
601,1,61,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
602,1,61,Week Off,2026-03-06,2026-03-07,,
603,1,61,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
604,1,61,Week Off,2026-03-13,2026-03-14,,
605,1,61,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
606,1,61,Week Off,2026-03-20,2026-03-21,,
607,1,61,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
608,1,61,Week Off,2026-03-27,2026-03-28,,
609,1,61,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
610,1,61,Week Off,2026-04-03,2026-04-04,,
611,1,62,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
612,1,62,Week Off,2026-03-06,2026-03-07,,
613,1,62,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
614,1,62,Week Off,2026-03-13,2026-03-14,,
615,1,62,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
616,1,62,Week Off,2026-03-20,2026-03-21,,
617,1,62,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
618,1,62,Week Off,2026-03-27,2026-03-28,,
619,1,62,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
620,1,62,Week Off,2026-04-03,2026-04-04,,
621,1,63,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
622,1,63,Week Off,2026-03-06,2026-03-07,,
623,1,63,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
624,1,63,Week Off,2026-03-13,2026-03-14,,
625,1,63,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
626,1,63,Week Off,2026-03-20,2026-03-21,,
627,1,63,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
628,1,63,Week Off,2026-03-27,2026-03-28,,
629,1,63,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
630,1,63,Week Off,2026-04-03,2026-04-04,,
631,1,64,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
632,1,64,Week Off,2026-03-06,2026-03-07,,
633,1,64,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
634,1,64,Week Off,2026-03-13,2026-03-14,,
635,1,64,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
636,1,64,Week Off,2026-03-20,2026-03-21,,
637,1,64,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
638,1,64,Week Off,2026-03-27,2026-03-28,,
639,1,64,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
640,1,64,Week Off,2026-04-03,2026-04-04,,
641,1,65,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
642,1,65,Week Off,2026-03-06,2026-03-07,,
643,1,65,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
644,1,65,Week Off,2026-03-13,2026-03-14,,
645,1,65,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
646,1,65,Week Off,2026-03-20,2026-03-21,,
647,1,65,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
648,1,65,Week Off,2026-03-27,2026-03-28,,
649,1,65,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
650,1,65,Week Off,2026-04-03,2026-04-04,,
651,1,66,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
652,1,66,Week Off,2026-03-06,2026-03-07,,
653,1,66,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
654,1,66,Week Off,2026-03-13,2026-03-14,,
655,1,66,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
656,1,66,Week Off,2026-03-20,2026-03-21,,
657,1,66,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
658,1,66,Week Off,2026-03-27,2026-03-28,,
659,1,66,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
660,1,66,Week Off,2026-04-03,2026-04-04,,
661,1,67,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
662,1,67,Week Off,2026-03-06,2026-03-07,,
663,1,67,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
664,1,67,Week Off,2026-03-13,2026-03-14,,
665,1,67,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
666,1,67,Week Off,2026-03-20,2026-03-21,,
667,1,67,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
668,1,67,Week Off,2026-03-27,2026-03-28,,
669,1,67,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
670,1,67,Week Off,2026-04-03,2026-04-04,,
671,1,68,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
672,1,68,Week Off,2026-03-06,2026-03-07,,
673,1,68,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
674,1,68,Week Off,2026-03-13,2026-03-14,,
675,1,68,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
676,1,68,Week Off,2026-03-20,2026-03-21,,
677,1,68,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
678,1,68,Week Off,2026-03-27,2026-03-28,,
679,1,68,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
680,1,68,Week Off,2026-04-03,2026-04-04,,
681,1,69,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
682,1,69,Week Off,2026-03-06,2026-03-07,,
683,1,69,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
684,1,69,Week Off,2026-03-13,2026-03-14,,
685,1,69,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
686,1,69,Week Off,2026-03-20,2026-03-21,,
687,1,69,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
688,1,69,Week Off,2026-03-27,2026-03-28,,
689,1,69,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
690,1,69,Week Off,2026-04-03,2026-04-04,,
691,1,70,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
692,1,70,Week Off,2026-03-06,2026-03-07,,
693,1,70,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
694,1,70,Week Off,2026-03-13,2026-03-14,,
695,1,70,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
696,1,70,Week Off,2026-03-20,2026-03-21,,
697,1,70,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
698,1,70,Week Off,2026-03-27,2026-03-28,,
699,1,70,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
700,1,70,Week Off,2026-04-03,2026-04-04,,
701,1,71,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
702,1,71,Week Off,2026-03-06,2026-03-07,,
703,1,71,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
704,1,71,Week Off,2026-03-13,2026-03-14,,
705,1,71,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
706,1,71,Week Off,2026-03-20,2026-03-21,,
707,1,71,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
708,1,71,Week Off,2026-03-27,2026-03-28,,
709,1,71,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
710,1,71,Week Off,2026-04-03,2026-04-04,,
711,1,72,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
712,1,72,Week Off,2026-03-06,2026-03-07,,
713,1,72,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
714,1,72,Week Off,2026-03-13,2026-03-14,,
715,1,72,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
716,1,72,Week Off,2026-03-20,2026-03-21,,
717,1,72,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
718,1,72,Week Off,2026-03-27,2026-03-28,,
719,1,72,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
720,1,72,Week Off,2026-04-03,2026-04-04,,
721,1,73,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
722,1,73,Week Off,2026-03-06,2026-03-07,,
723,1,73,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
724,1,73,Week Off,2026-03-13,2026-03-14,,
725,1,73,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
726,1,73,Week Off,2026-03-20,2026-03-21,,
727,1,73,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
728,1,73,Week Off,2026-03-27,2026-03-28,,
729,1,73,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
730,1,73,Week Off,2026-04-03,2026-04-04,,
731,1,74,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
732,1,74,Week Off,2026-03-06,2026-03-07,,
733,1,74,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
734,1,74,Week Off,2026-03-13,2026-03-14,,
735,1,74,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
736,1,74,Week Off,2026-03-20,2026-03-21,,
737,1,74,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
738,1,74,Week Off,2026-03-27,2026-03-28,,
739,1,74,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
740,1,74,Week Off,2026-04-03,2026-04-04,,
741,1,75,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
742,1,75,Week Off,2026-03-06,2026-03-07,,
743,1,75,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
744,1,75,Week Off,2026-03-13,2026-03-14,,
745,1,75,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
746,1,75,Week Off,2026-03-20,2026-03-21,,
747,1,75,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
748,1,75,Week Off,2026-03-27,2026-03-28,,
749,1,75,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
750,1,75,Week Off,2026-04-03,2026-04-04,,
751,1,76,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
752,1,76,Week Off,2026-03-06,2026-03-07,,
753,1,76,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
754,1,76,Week Off,2026-03-13,2026-03-14,,
755,1,76,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
756,1,76,Week Off,2026-03-20,2026-03-21,,
757,1,76,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
758,1,76,Week Off,2026-03-27,2026-03-28,,
759,1,76,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
760,1,76,Week Off,2026-04-03,2026-04-04,,
761,1,77,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
762,1,77,Week Off,2026-03-06,2026-03-07,,
763,1,77,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
764,1,77,Week Off,2026-03-13,2026-03-14,,
765,1,77,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
766,1,77,Week Off,2026-03-20,2026-03-21,,
767,1,77,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
768,1,77,Week Off,2026-03-27,2026-03-28,,
769,1,77,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
770,1,77,Week Off,2026-04-03,2026-04-04,,
771,1,78,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
772,1,78,Week Off,2026-03-06,2026-03-07,,
773,1,78,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
774,1,78,Week Off,2026-03-13,2026-03-14,,
775,1,78,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
776,1,78,Week Off,2026-03-20,2026-03-21,,
777,1,78,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
778,1,78,Week Off,2026-03-27,2026-03-28,,
779,1,78,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
780,1,78,Week Off,2026-04-03,2026-04-04,,
781,1,79,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
782,1,79,Week Off,2026-03-06,2026-03-07,,
783,1,79,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
784,1,79,Week Off,2026-03-13,2026-03-14,,
785,1,79,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
786,1,79,Week Off,2026-03-20,2026-03-21,,
787,1,79,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
788,1,79,Week Off,2026-03-27,2026-03-28,,
789,1,79,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
790,1,79,Week Off,2026-04-03,2026-04-04,,
791,1,80,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
792,1,80,Week Off,2026-03-06,2026-03-07,,
793,1,80,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
794,1,80,Week Off,2026-03-13,2026-03-14,,
795,1,80,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
796,1,80,Week Off,2026-03-20,2026-03-21,,
797,1,80,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
798,1,80,Week Off,2026-03-27,2026-03-28,,
799,1,80,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
800,1,80,Week Off,2026-04-03,2026-04-04,,
801,1,81,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
802,1,81,Week Off,2026-03-06,2026-03-07,,
803,1,81,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
804,1,81,Week Off,2026-03-13,2026-03-14,,
805,1,81,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
806,1,81,Week Off,2026-03-20,2026-03-21,,
807,1,81,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
808,1,81,Week Off,2026-03-27,2026-03-28,,
809,1,81,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
810,1,81,Week Off,2026-04-03,2026-04-04,,
811,1,82,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
812,1,82,Week Off,2026-03-06,2026-03-07,,
813,1,82,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
814,1,82,Week Off,2026-03-13,2026-03-14,,
815,1,82,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
816,1,82,Week Off,2026-03-20,2026-03-21,,
817,1,82,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
818,1,82,Week Off,2026-03-27,2026-03-28,,
819,1,82,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
820,1,82,Week Off,2026-04-03,2026-04-04,,
821,1,83,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
822,1,83,Week Off,2026-03-06,2026-03-07,,
823,1,83,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
824,1,83,Week Off,2026-03-13,2026-03-14,,
825,1,83,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
826,1,83,Week Off,2026-03-20,2026-03-21,,
827,1,83,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
828,1,83,Week Off,2026-03-27,2026-03-28,,
829,1,83,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
830,1,83,Week Off,2026-04-03,2026-04-04,,
831,1,84,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
832,1,84,Week Off,2026-03-06,2026-03-07,,
833,1,84,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
834,1,84,Week Off,2026-03-13,2026-03-14,,
835,1,84,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
836,1,84,Week Off,2026-03-20,2026-03-21,,
837,1,84,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
838,1,84,Week Off,2026-03-27,2026-03-28,,
839,1,84,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
840,1,84,Week Off,2026-04-03,2026-04-04,,
841,1,85,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
842,1,85,Week Off,2026-03-06,2026-03-07,,
843,1,85,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
844,1,85,Week Off,2026-03-13,2026-03-14,,
845,1,85,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
846,1,85,Week Off,2026-03-20,2026-03-21,,
847,1,85,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
848,1,85,Week Off,2026-03-27,2026-03-28,,
849,1,85,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
850,1,85,Week Off,2026-04-03,2026-04-04,,
851,1,86,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
852,1,86,Week Off,2026-03-06,2026-03-07,,
853,1,86,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
854,1,86,Week Off,2026-03-13,2026-03-14,,
855,1,86,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
856,1,86,Week Off,2026-03-20,2026-03-21,,
857,1,86,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
858,1,86,Week Off,2026-03-27,2026-03-28,,
859,1,86,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
860,1,86,Week Off,2026-04-03,2026-04-04,,
861,1,87,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
862,1,87,Week Off,2026-03-06,2026-03-07,,
863,1,87,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
864,1,87,Week Off,2026-03-13,2026-03-14,,
865,1,87,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
866,1,87,Week Off,2026-03-20,2026-03-21,,
867,1,87,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
868,1,87,Week Off,2026-03-27,2026-03-28,,
869,1,87,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
870,1,87,Week Off,2026-04-03,2026-04-04,,
871,1,88,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
872,1,88,Week Off,2026-03-06,2026-03-07,,
873,1,88,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
874,1,88,Week Off,2026-03-13,2026-03-14,,
875,1,88,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
876,1,88,Week Off,2026-03-20,2026-03-21,,
877,1,88,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
878,1,88,Week Off,2026-03-27,2026-03-28,,
879,1,88,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
880,1,88,Week Off,2026-04-03,2026-04-04,,
881,1,89,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
882,1,89,Week Off,2026-03-06,2026-03-07,,
883,1,89,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
884,1,89,Week Off,2026-03-13,2026-03-14,,
885,1,89,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
886,1,89,Week Off,2026-03-20,2026-03-21,,
887,1,89,Regular Shift,2026-03-22,2026-03-26,09:00,18:00
888,1,89,Week Off,2026-03-27,2026-03-28,,
889,1,89,Regular Shift,2026-03-29,2026-04-02,09:00,18:00
890,1,89,Week Off,2026-04-03,2026-04-04,,
891,1,90,Regular Shift,2026-03-01,2026-03-05,09:00,18:00
892,1,90,Week Off,2026-03-06,2026-03-07,,
893,1,90,Regular Shift,2026-03-08,2026-03-12,09:00,18:00
894,1,90,Week Off,2026-03-13,2026-03-14,,
895,1,90,Regular Shift,2026-03-15,2026-03-19,09:00,18:00
896,1,90,Week Off,2026-03-20,2026-03-21,,
